player_id,player_external_id,player_name,gender,role,batting_style,bowling_style,team_name
934,079d9bdc,BA Westdijk,male,ALL_ROUNDER,,,Netherlands
935,953e3931,BA Williams,male,ALL_ROUNDER,,,Australia
936,8a75e999,Babar Azam,male,BATTER,,,Pakistan
937,fbb657bb,Babar Hayat,male,ALL_ROUNDER,,,Hong Kong
938,54501715,Badal Singh,male,ALL_ROUNDER,,,Oman
939,adbf0400,Basil Hameed,male,ALL_ROUNDER,,,United Arab Emirates
940,218c7eab,Basir Ahamad,male,ALL_ROUNDER,,,Nepal
941,ea0cdc12,BAW Mendis,male,ALL_ROUNDER,,,Sri Lanka
942,a58af75f,Bazid Khan,male,ALL_ROUNDER,,,Pakistan
943,41fc1ece,BB Chari,male,BATTER,,,Zimbabwe
944,b8a55852,BB McCullum,male,BATTER,,,New Zealand
945,fc54ef7a,BB Seebaran,male,ALL_ROUNDER,,,Canada
946,d8b2f218,BB Sran,male,BOWLER,,,India
947,9a2fc964,BC Fortuin,male,ALL_ROUNDER,,,South Africa
948,d5403021,BC Lara,male,BATTER,,,West Indies
949,2e11c706,BCJ Cutting,male,ALL_ROUNDER,,,Australia
950,0dbe27b8,BD Glover,male,ALL_ROUNDER,,,Netherlands
951,f8035c2a,BDH Stevens,male,ALL_ROUNDER,,,Jersey
952,b56dc5f7,BE Hendricks,male,ALL_ROUNDER,,,South Africa
953,fc4375ef,BFW de Leede,male,ALL_ROUNDER,,,Netherlands
954,79f5bc26,BG Lister,male,ALL_ROUNDER,,,New Zealand
955,f17971df,BG Rogers,male,ALL_ROUNDER,,,Zimbabwe
956,97463e7d,Bikram Sob,male,ALL_ROUNDER,,,Nepal
957,f3be8d36,Bilal Asif,male,ALL_ROUNDER,,,Pakistan
958,dcdb87f2,Bilal Khan,male,ALL_ROUNDER,,,Oman
959,7662cf7a,Bilawal Bhatti,male,ALL_ROUNDER,,,Pakistan
960,eaa36b2a,BJ Bennett,male,ALL_ROUNDER,,,Zimbabwe
961,1786a21b,BJ Curran,male,BATTER,,,Zimbabwe
962,2ecd844a,BJ Currie,male,ALL_ROUNDER,,,Scotland
963,549aefcd,BJ Diamanti,male,ALL_ROUNDER,,,New Zealand
964,e1b9f3a9,BJ Dwarshuis,male,ALL_ROUNDER,,,Australia
965,b0c772ee,BJ Haddin,male,BATTER,,,Australia
966,b57f8a9a,BJ Hodge,male,ALL_ROUNDER,,,Australia
967,3766056b,BJ McCarthy,male,ALL_ROUNDER,,,Ireland
968,436c763a,BJ McMullen,male,ALL_ROUNDER,,,Scotland
969,0b7930ed,BJ Patel,male,ALL_ROUNDER,,,Kenya
970,928670cc,BJ Watling,male,BATTER,,,New Zealand
971,5d1e7582,BKG Mendis,male,ALL_ROUNDER,,,Sri Lanka
972,540ffb25,BL Kotze,male,ALL_ROUNDER,,,Namibia
973,5f26f677,BM Duckett,male,BATTER,,,England
974,e85d03d6,BM Scholtz,male,ALL_ROUNDER,,,Namibia
975,48ad3373,BM Tickner,male,ALL_ROUNDER,,,New Zealand
976,397f4d3a,BM Wheeler,male,ALL_ROUNDER,,,New Zealand
977,9868bc75,BMAJ Mendis,male,ALL_ROUNDER,,,Sri Lanka
978,634a7b21,BN Cooper,male,BATTER,,,Netherlands
979,047945ae,BO van Rooi,male,ALL_ROUNDER,,,Namibia
980,1d048deb,BOP Fernando,male,ALL_ROUNDER,,,Sri Lanka
981,ed70ac05,BP Kruger,male,ALL_ROUNDER,,,Netherlands
982,dd55b0b0,BP Loots,male,ALL_ROUNDER,,,Netherlands
983,749a1b3a,BP Nash,male,ALL_ROUNDER,,,West Indies
984,8d6a0fbc,BR Dorey,male,ALL_ROUNDER,,,Australia
985,c41043e6,BR McDermott,male,BATTER,,,Australia
986,53597be1,BRM Taylor,male,ALL_ROUNDER,,,Zimbabwe
987,fd770945,BT Foakes,male,BATTER,,,England
988,3f61a062,BTJ Wheal,male,ALL_ROUNDER,,,Scotland
989,e1891e00,BV Sears,male,ALL_ROUNDER,,,New Zealand
990,37137c8b,BV Vitori,male,ALL_ROUNDER,,,Zimbabwe
991,f3171936,BW Hilfenhaus,male,ALL_ROUNDER,,,Australia
992,172dff15,C Bosch,male,ALL_ROUNDER,,,South Africa
993,478a63e7,C Campher,male,ALL_ROUNDER,,,Ireland
994,f3b158d9,C Carmichael,male,BATTER,,,Ireland
995,1e25b5bf,C Carter,male,BATTER,,,Hong Kong
996,2d03c3f8,C Cassell,male,ALL_ROUNDER,,,Scotland
997,fe366f34,C Connolly,male,ALL_ROUNDER,,,Australia
998,94d7f855,C de Grandhomme,male,ALL_ROUNDER,,,New Zealand
999,25733f03,C de Lange,male,BATTER,,,Netherlands
1000,527c2dab,C Floyd,male,ALL_ROUNDER,,,Netherlands
1001,eaa76d3c,C Green,male,ALL_ROUNDER,,,Australia
1002,dff2050b,C Gunasekara,male,BOWLER,,,Sri Lanka
1003,9d450c28,C Hemraj,male,ALL_ROUNDER,,,West Indies
1004,a81d6706,C Jonker,male,BATTER,,,South Africa
1005,fb3e0d39,C Karunaratne,male,ALL_ROUNDER,,,Sri Lanka
1006,1e960f2a,C Kieswetter,male,BATTER,,,England
1007,3560a786,C Madande,male,BATTER,,,Zimbabwe
1008,d1f871a4,C McAuslan,male,BATTER,,,Hong Kong
1009,af2c687b,C Munro,male,ALL_ROUNDER,,,New Zealand
1010,e9987a94,C Overton,male,ALL_ROUNDER,,,England
1011,2cdce1be,C Sakariya,male,ALL_ROUNDER,,,India
1012,7ffe4817,C Tear,male,BATTER,,,Scotland
1013,f7b2cbe8,C Viljoen,male,ALL_ROUNDER,,,Namibia
1014,f44af07f,C White,male,ALL_ROUNDER,,,England
1015,a5c48ed1,C Wickramasinghe,male,ALL_ROUNDER,,,Sri Lanka
1016,3e51db81,C Zhuwao,male,ALL_ROUNDER,,,Zimbabwe
1017,c995d726,CA Ingram,male,ALL_ROUNDER,,,South Africa
1018,45eda7c8,CA Lynn,male,BATTER,,,Australia
1019,d4f9dbd4,CA Pujara,male,BATTER,,,India
1020,6b062b4b,CA Reid,male,ALL_ROUNDER,,,United States of America
1021,9920dd86,CA Soper,male,ALL_ROUNDER,,,Papua New Guinea
1022,bd0a4a7d,CA Young,male,ALL_ROUNDER,,,Ireland
1023,7239b60d,CAH Stevenson,male,ALL_ROUNDER,,,United States of America
1024,8012d0b8,CAK Rajitha,male,ALL_ROUNDER,,,Sri Lanka
1025,bbff906c,CAK Walton,male,BATTER,,,West Indies
1026,1cb64b3c,CB Lambert,male,ALL_ROUNDER,,,United States of America
1027,49691d7a,CB Mpofu,male,ALL_ROUNDER,,,Zimbabwe
1028,469ccead,CB Sole,male,ALL_ROUNDER,,,Scotland
1029,8319b9ea,CB Wishart,male,BATTER,,,Zimbabwe
1030,4751caa3,CBRLS Kumara,male,ALL_ROUNDER,,,Sri Lanka
1031,87b177e8,CD Collymore,male,ALL_ROUNDER,,,West Indies
1032,463cd7cb,CD Cumming,male,BATTER,,,New Zealand
1033,e6d298e8,CD de Lange,male,ALL_ROUNDER,,,Scotland
1034,f5390243,CD McMillan,male,ALL_ROUNDER,,,New Zealand
1035,7b5c6c0b,CD Wallace,male,BATTER,,,Scotland
1036,d285acaf,CE McConchie,male,ALL_ROUNDER,,,New Zealand
1037,e16e7347,CG Williams,male,ALL_ROUNDER,,,Namibia
1038,db584dad,CH Gayle,male,ALL_ROUNDER,,,West Indies
1039,fb66ce1f,CH Morris,male,ALL_ROUNDER,,,South Africa
1040,6176f240,Chirag Suri,male,BATTER,,,United Arab Emirates
1041,8abdf100,CJ Anderson,male,ALL_ROUNDER,,,New Zealand
1042,45df0e72,CJ Bowes,male,BATTER,,,New Zealand
1043,f32dbc84,CJ Chibhabha,male,ALL_ROUNDER,,,Zimbabwe
1044,1cb14aa4,CJ Dala,male,ALL_ROUNDER,,,South Africa
1045,9b4935c8,CJ Ferguson,male,BATTER,,,Australia
1046,ffe699c0,CJ Jordan,male,ALL_ROUNDER,,,England
1047,94eac556,CJ McKay,male,ALL_ROUNDER,,,Australia
1048,4d220a66,CJ Nevin,male,BATTER,,,New Zealand
1049,3a9adcce,CJ Smith,male,BATTER,,,Bermuda
1050,4d84ad05,CJA Amini,male,ALL_ROUNDER,,,Papua New Guinea
1051,c46e9e56,CJO Smith,male,BATTER,,,Scotland
1052,a21ea40c,CK Coventry,male,BATTER,,,Zimbabwe
1053,f7c3d426,CK Holder,male,ALL_ROUNDER,,,West Indies
1054,af19c6a8,CK Hooper,male,ALL_ROUNDER,,,Canada
1055,cfad138c,CK Kapugedera,male,ALL_ROUNDER,,,Sri Lanka
1056,95db4ab0,CK Kruger,male,BATTER,,,Hong Kong
1057,d1c94b25,CK Langeveldt,male,ALL_ROUNDER,,,South Africa
1058,f6571355,CK Tshuma,male,ALL_ROUNDER,,,Zimbabwe
1059,5c5a8c1f,CKB Kulasekara,male,ALL_ROUNDER,,,Sri Lanka
1060,0b130202,CL Cairns,male,ALL_ROUNDER,,,New Zealand
1061,61dab16a,CL Hooper,male,ALL_ROUNDER,,,West Indies
1062,d0513f63,CL White,male,ALL_ROUNDER,,,Australia
1063,9ec74db8,CM McBride,male,ALL_ROUNDER,,,Scotland
1064,008589a4,CM Wright,male,ALL_ROUNDER,,,Scotland
1065,be4cefab,CMW Read,male,BATTER,,,England
1066,e734d090,CN Ackermann,male,ALL_ROUNDER,,,Netherlands
1067,f42064d5,CN Greaves,male,ALL_ROUNDER,,,Scotland
1068,a1d8d8ba,CO Browne,male,BATTER,,,West Indies
1069,5680f1ad,CO Obuya,male,ALL_ROUNDER,,,Kenya
1070,f2397e48,Codi Yusuf,male,ALL_ROUNDER,,,South Africa
1071,e5309baa,CP Rizwan,male,ALL_ROUNDER,,,United Arab Emirates
1072,96824e68,CP Tremain,male,ALL_ROUNDER,,,Australia
1073,e342e5fb,CR Brathwaite,male,ALL_ROUNDER,,,West Indies
1074,c96311d4,CR Ervine,male,BATTER,,,Zimbabwe
1075,3e722460,CR Foggo,male,BATTER,,,Bermuda
1076,4c5d73db,CR Woakes,male,ALL_ROUNDER,,,England
1077,342d8ade,CRD Fernando,male,ALL_ROUNDER,,,Sri Lanka
1078,151e8077,CS Baugh,male,BATTER,,,West Indies
1079,9c376401,CS MacLeod,male,ALL_ROUNDER,,,Scotland
1080,05e0fab5,CS Martin,male,ALL_ROUNDER,,,New Zealand
1081,28496266,CT Mumba,male,ALL_ROUNDER,,,Zimbabwe
1082,26f12506,CT Mutombodzi,male,ALL_ROUNDER,,,Zimbabwe
1083,a72b14ff,CT Tremlett,male,ALL_ROUNDER,,,England
1084,5b7ab5a9,CV Varun,male,BOWLER,,,India
1085,9f998ed8,CW Perchard,male,ALL_ROUNDER,,,Jersey
1086,582e9baa,CZ Harris,male,ALL_ROUNDER,,,New Zealand
1087,9db20c92,D Bau,male,BATTER,,,Papua New Guinea
1088,aea11d1d,D Birrell,male,ALL_ROUNDER,,,Jersey
1089,7a80ddf2,D Bishoo,male,ALL_ROUNDER,,,West Indies
1090,844e79d1,D Brevis,male,ALL_ROUNDER,,,South Africa
1091,e3a949be,D Cleaver,male,BATTER,,,New Zealand
1092,4cbce738,D Daesrath,male,BATTER,,,Canada
1093,33085ffb,D Elgar,male,ALL_ROUNDER,,,South Africa
1094,f0af99a7,D Ferreira,male,ALL_ROUNDER,,,South Africa
1095,ed6894af,D Foxcroft,male,ALL_ROUNDER,,,New Zealand
1096,df92d6fb,D Gamage,male,ALL_ROUNDER,,,Sri Lanka
1097,d5f3b5e1,D Ganga,male,BATTER,,,West Indies
1098,fcbf5a30,D Gough,male,ALL_ROUNDER,,,England
1099,f8c72766,D Heyliger,male,ALL_ROUNDER,,,Canada
1100,b7b66a96,D Joseph,male,ALL_ROUNDER,,,Canada
1101,34c823b0,D Keulder,male,BATTER,,,Namibia
1102,c4bc3b59,D Khanal,male,ALL_ROUNDER,,,Nepal
1103,48301a4b,D la Cock,male,ALL_ROUNDER,,,Namibia
1104,0a2184d9,D Lakshan,male,ALL_ROUNDER,,,Sri Lanka
1105,fa1aa7e7,D Langford-Smith,male,ALL_ROUNDER,,,Ireland
1106,de7d833e,D Madushanka,male,ALL_ROUNDER,,,Sri Lanka
1107,77079be1,D Mohammed,male,ALL_ROUNDER,,,West Indies
1108,99663fa5,D Mongia,male,ALL_ROUNDER,,,India
1109,a5544576,D Murphy,male,BATTER,,,Scotland
1110,d96165b5,D Myers,male,BATTER,,,Zimbabwe
1111,a8e56914,D Olivier,male,BOWLER,,,South Africa
1112,395179e8,D Parashar,male,ALL_ROUNDER,,,United Arab Emirates
1113,462d7c62,D Paterson,male,BOWLER,,,South Africa
1114,11614d87,D Pretorius,male,ALL_ROUNDER,,,South Africa
1115,d1523761,D Ramdin,male,BATTER,,,West Indies
1116,053f3ce3,D Ravu,male,ALL_ROUNDER,,,Papua New Guinea
1117,8a79613a,D Soraine,male,ALL_ROUNDER,,,Canada
1118,aa8d28ae,D Wiese,male,ALL_ROUNDER,,,Namibia
1119,cff25ee1,DA Gunawardene,male,BATTER,,,Sri Lanka
1120,656202a7,DA Marillier,male,ALL_ROUNDER,,,Zimbabwe
1121,d67d5f00,DA Miller,male,BATTER,,,South Africa
1122,49212b50,DA Minors,male,BATTER,,,Bermuda
1123,6c79c098,DA Payne,male,BOWLER,,,England
1124,dcce6f09,DA Warner,male,ALL_ROUNDER,,,Australia
1125,2e9fdf9b,DAJ Bracewell,male,ALL_ROUNDER,,,New Zealand
1126,a4799701,Danish Aziz,male,ALL_ROUNDER,,,Pakistan
1127,0be1b885,Danish Kaneria,male,ALL_ROUNDER,,,Pakistan
1128,770494eb,DAS Gunaratne,male,ALL_ROUNDER,,,Sri Lanka
1129,5ee47383,DB Kotze,male,ALL_ROUNDER,,,Namibia
1130,83904270,DBL Powell,male,ALL_ROUNDER,,,West Indies
1131,34b332d3,DC Drakes,male,ALL_ROUNDER,,,West Indies
1132,08a4f9ad,DC Thomas,male,ALL_ROUNDER,,,West Indies
1133,359e430a,DCC Borden,male,ALL_ROUNDER,,,Bermuda
1134,b590a4d8,DD Ebrahim,male,ALL_ROUNDER,,,Zimbabwe
1135,07b6f54c,DDP D'Silva,male,ALL_ROUNDER,,,United Arab Emirates
1136,e0557f7f,DE Bernard,male,ALL_ROUNDER,,,West Indies
1137,45c2196c,DE Bollinger,male,ALL_ROUNDER,,,Australia
1138,0d37dea9,DE Budge,male,ALL_ROUNDER,,,Scotland
1139,c57e1893,DES Maxwell,male,BATTER,,,Canada
1140,ad733e72,DF Watts,male,BATTER,,,Scotland
1141,d8976cb7,DG Blampied,male,ALL_ROUNDER,,,Jersey
1142,22bd731a,DG Brownlie,male,BATTER,,,New Zealand
1143,1494a583,Dhiman Ghosh,male,BATTER,,,Bangladesh
1144,5208c0a1,DI Allan,male,ALL_ROUNDER,,,Kenya
1145,fd67a507,DI Joyce,male,BATTER,,,Ireland
1146,87e562a9,DJ Bravo,male,ALL_ROUNDER,,,West Indies
1147,51de2a80,DJ Cullen,male,BOWLER,,,Australia
1148,73ad96ed,DJ Hooda,male,ALL_ROUNDER,,,India
1149,fd835ab3,DJ Hussey,male,ALL_ROUNDER,,,Australia
1150,ad9c32a2,DJ Malan,male,ALL_ROUNDER,,,England
1151,eade4650,DJ Mitchell,male,ALL_ROUNDER,,,New Zealand
1152,d84a2d8e,DJ Reekers,male,ALL_ROUNDER,,,Netherlands
1153,7f048519,DJ Willey,male,ALL_ROUNDER,,,England
1154,208f22ea,DJ Worrall,male,ALL_ROUNDER,,,Australia
1155,c03c6200,DJG Sammy,male,ALL_ROUNDER,,,West Indies
1156,1a156c88,DJM Short,male,ALL_ROUNDER,,,Australia
1157,671398e3,DK Butler,male,ALL_ROUNDER,,,West Indies
1158,6cd0b2d8,DL Blake,male,ALL_ROUNDER,,,United States of America
1159,23eeb873,DL Chahar,male,ALL_ROUNDER,,,India
1160,cb263798,DL Hemp,male,ALL_ROUNDER,,,Bermuda
1161,d7c6af50,DL Vettori,male,ALL_ROUNDER,,,New Zealand
1162,3185266a,DLS van Bunge,male,ALL_ROUNDER,,,Netherlands
1163,14b14cd8,DM Bravo,male,BATTER,,,West Indies
1164,7d608e12,DM de Silva,male,ALL_ROUNDER,,,Sri Lanka
1165,7cb2d9d2,DM Dupavillon,male,ALL_ROUNDER,,,South Africa
1166,9d0e7c58,DM Richards,male,BATTER,,,West Indies
1167,736123bb,DN Wellalage,male,ALL_ROUNDER,,,Sri Lanka
1168,e0351c86,DNT Zoysa,male,ALL_ROUNDER,,,Sri Lanka
1169,e28bb0b9,DO Leicher,male,ALL_ROUNDER,,,Namibia
1170,6ed3d5ac,DO Obuya,male,BATTER,,,Kenya
1171,158d6619,DOD Rikhi,male,BATTER,,,United States of America
1172,d1ae8f94,Dolar Mahmud,male,ALL_ROUNDER,,,Bangladesh
1173,df5a6881,DP Conway,male,BATTER,,,New Zealand
1174,2e2fe3e8,DP Hyatt,male,BATTER,,,West Indies
1175,d18f9182,DPMD Jayawardene,male,ALL_ROUNDER,,,Sri Lanka
1176,f3abd0c9,DR Briggs,male,BOWLER,,,England
1177,7c70083d,DR Brown,male,ALL_ROUNDER,,,Scotland
1178,1f3ad23f,DR Chumney,male,BATTER,,,Canada
1179,9d710afe,DR Flynn,male,ALL_ROUNDER,,,New Zealand
1180,69762509,DR Martyn,male,ALL_ROUNDER,,,Australia
1181,876dbe2d,DR Mousley,male,ALL_ROUNDER,,,England
1182,35205dfc,DR Smith,male,ALL_ROUNDER,,,West Indies
1183,43936951,DR Tuffey,male,ALL_ROUNDER,,,New Zealand
1184,1747ea18,DS Airee,male,ALL_ROUNDER,,,Nepal
1185,e3540b8c,DS Bajwa,male,ALL_ROUNDER,,,Canada
1186,d2a989fc,DS Kulkarni,male,ALL_ROUNDER,,,India
1187,53fe6ee4,DS Lehmann,male,ALL_ROUNDER,,,Australia
1188,85ad2217,DS Smith,male,ALL_ROUNDER,,,West Indies
1189,3473e5f2,DS Weerakkody,male,BATTER,,,Sri Lanka
1190,248698f4,DSK Madushanka,male,ALL_ROUNDER,,,Sri Lanka
1191,2a2e6343,DT Christian,male,ALL_ROUNDER,,,Australia
1192,3bea1983,DT Doram,male,BOWLER,,,Netherlands
1193,7fe5deb8,DT Hondo,male,ALL_ROUNDER,,,Zimbabwe
1194,e01895bb,DT Johnston,male,ALL_ROUNDER,,,Ireland
1195,dbfb8218,DT Tiripano,male,ALL_ROUNDER,,,Zimbabwe
1196,8fd1a8f5,DW Steyn,male,ALL_ROUNDER,,,South Africa
1197,28d6c44d,E Bosch,male,ALL_ROUNDER,,,South Africa
1198,d2babdd5,E Chigumbura,male,ALL_ROUNDER,,,Zimbabwe
1199,6d25efd7,E Katchay,male,BOWLER,,,Canada
1200,0ebfb1ad,E Lewis,male,BATTER,,,West Indies
1201,5750bcb4,E Malinga,male,ALL_ROUNDER,,,Sri Lanka
1202,7e6e7274,E Masuku,male,ALL_ROUNDER,,,Zimbabwe
1203,c57fa67e,E Otieno,male,ALL_ROUNDER,,,Kenya
1204,cefe0886,E Schiferli,male,ALL_ROUNDER,,,Netherlands
1205,cb5100f1,Ebadat Hossain,male,ALL_ROUNDER,,,Bangladesh
1206,a48fc79d,EC Joyce,male,BATTER,,,Ireland
1207,f771a151,EC Rainsford,male,ALL_ROUNDER,,,Zimbabwe
1208,e6ddab51,EH Hutchinson,male,ALL_ROUNDER,,,United States of America
1209,210b05cb,Ehsan Adil,male,ALL_ROUNDER,,,Pakistan
1210,d3851cd8,Ehsan Khan,male,ALL_ROUNDER,,,Hong Kong
1211,70456281,Ehsan Nawaz,male,ALL_ROUNDER,,,Hong Kong
1212,688b2d58,Ehsanul Haque,male,ALL_ROUNDER,,,Bangladesh
1213,7572bf45,EHSN Silva,male,ALL_ROUNDER,,,United Arab Emirates
1214,49dfe4a4,EJ Richardson,male,ALL_ROUNDER,,,Ireland
1215,6b46ce43,EJB Miles,male,ALL_ROUNDER,,,Jersey
1216,d2a6c0e6,EJG Morgan,male,BATTER,,,England
1217,817c1746,Elias Sunny,male,ALL_ROUNDER,,,Bangladesh
1218,5a22d91c,EMDY Munaweera,male,BATTER,,,Sri Lanka
1219,0480aba6,Enamul Haque jnr,male,ALL_ROUNDER,,,Bangladesh
1220,7a653792,EP Thompson,male,BOWLER,,,New Zealand
1221,6a7239a7,ES Szwarczynski,male,BATTER,,,Netherlands
1222,31ca7a9c,Ethan D'Souza,male,BATTER,,,United Arab Emirates
1223,dce2019b,F Behardien,male,ALL_ROUNDER,,,South Africa
1224,3355b542,F du Plessis,male,ALL_ROUNDER,,,South Africa
1225,e3fe4b49,F Hand,male,ALL_ROUNDER,,,Ireland
1226,1530a7e9,F Kasteni,male,BATTER,,,Zimbabwe
1227,d3e83eef,F Mutizwa,male,BATTER,,,Zimbabwe
1228,b52ffbbd,FA Allen,male,ALL_ROUNDER,,,West Indies
1229,53fa62a2,Fahad Alhashmi,male,ALL_ROUNDER,,,United Arab Emirates
1230,5d68fe4f,Fahad Nawaz,male,BATTER,,,United Arab Emirates
1231,bd4ea627,Faheem Ashraf,male,ALL_ROUNDER,,,Pakistan
1232,14661bf3,Faisal Akram,male,BOWLER,,,Pakistan
1233,03ce169b,Faisal Athar,male,BATTER,,,Pakistan
1234,89ffd337,Faisal Hossain,male,ALL_ROUNDER,,,Bangladesh
1235,267269e1,Faisal Iqbal,male,BATTER,,,Pakistan
1236,1777c020,Fakhar Zaman,male,ALL_ROUNDER,,,Pakistan
1237,4948a447,Farhad Reza,male,ALL_ROUNDER,,,Bangladesh
1238,22ae3041,Fawad Ahmed,male,ALL_ROUNDER,,,Australia
1239,61f05b05,Fawad Alam,male,ALL_ROUNDER,,,Pakistan
1240,5a6bb1c7,Fayyaz Ahmed,male,ALL_ROUNDER,,,United Arab Emirates
1241,bd9fbd51,Fayyaz Butt,male,ALL_ROUNDER,,,Oman
1242,b4bef2ed,Fazle Mahmud,male,ALL_ROUNDER,,,Bangladesh
1243,400e2d4d,FDM Karunaratne,male,ALL_ROUNDER,,,Sri Lanka
1244,bccead86,FDW McCreath,male,BATTER,,,Scotland
1245,bf74b130,FH Allen,male,BATTER,,,New Zealand
