player_id,player_external_id,player_name,gender,team_name,matches,batting_innings,runs,balls_faced,highest_score,not_outs,fours,sixes,fifties,centuries,batting_average,strike_rate,bowling_innings,balls_bowled,wickets,runs_conceded,economy,bowling_average,best_bowling_wickets,five_wicket_hauls
1968,c5b87d8c,Nafees Iqbal,male,Bangladesh,9,9,128,260,58,0,12,0,1,0,14.22,49.23,0,0,0,0,0.0,0.0,0,0
1969,5318ee68,Nahid Rana,male,Bangladesh,13,5,12,30,5,5,2,0,0,0,0.0,40.0,13,730,30,563,4.63,18.77,6,3
1970,25e26a23,Najeeb Amar,male,Hong Kong,2,2,34,41,21,1,5,0,0,0,34.0,82.93,2,120,2,75,3.75,37.5,2,0
1971,174369f2,NAM McLean,male,West Indies,1,1,5,7,5,0,0,0,0,0,5.0,71.43,1,36,0,38,6.33,0.0,0,0
1972,c63671e9,Naseem Khushi,male,Oman,24,24,360,326,69,1,24,19,1,0,15.65,110.43,0,0,0,0,0.0,0.0,0,0
1973,9c9af282,Naseem Shah,male,Pakistan,32,16,196,220,51,6,9,12,1,0,19.6,89.09,31,1617,58,1498,5.56,25.83,5,2
1974,e70a0811,Nasir Aziz,male,United Arab Emirates,3,2,81,122,60,0,11,0,1,0,40.5,66.39,3,156,1,147,5.65,147.0,1,0
1975,6eea0b32,Nasir Hossain,male,Bangladesh,63,51,1240,1540,100,8,111,14,6,1,28.84,80.52,42,1241,24,980,4.74,40.83,3,0
1976,4c4a06fb,Nasir Jamshed,male,Pakistan,48,48,1418,1880,112,3,150,19,8,3,31.51,75.43,0,0,0,0,0.0,0.0,0,0
1977,474a8333,Nasir Javed,male,United States of America,1,1,2,18,2,1,0,0,0,0,0.0,11.11,0,0,0,0,0.0,0.0,0,0
1978,37654b75,Nasum Ahmed,male,Bangladesh,17,11,171,201,44,2,17,6,0,0,19.0,85.07,17,865,18,655,4.54,36.39,3,0
1979,a6c84e0e,Naumanullah,male,Pakistan,1,1,5,4,5,0,1,0,0,0,5.0,125.0,0,0,0,0,0.0,0.0,0,0
1980,21d4e29b,Navdeep Saini,male,India,8,5,107,136,45,3,9,3,0,0,53.5,78.68,8,420,6,481,6.87,80.17,2,0
1981,261d6559,Naved Latif,male,Pakistan,2,2,7,16,4,0,0,0,0,0,3.5,43.75,0,0,0,0,0.0,0.0,0,0
1982,33f28243,Naved-ul-Hasan,male,Pakistan,62,42,449,508,33,15,31,14,0,0,16.63,88.39,60,2842,86,2600,5.49,30.23,4,0
1983,4aef496b,Nazimuddin,male,Bangladesh,11,11,147,235,47,0,18,2,0,0,13.36,62.55,0,0,0,0,0.0,0.0,0,0
1984,5e5eab39,Nazmul Hossain,male,Bangladesh,26,9,15,77,6,5,0,0,0,0,3.75,19.48,25,1106,28,967,5.25,34.54,4,0
1985,1274d7ab,Nazmul Hossain Shanto,male,Bangladesh,57,57,1742,2214,122,4,193,17,10,3,32.87,78.68,7,100,2,102,6.12,51.0,1,0
1986,6575e3bc,Nazmul Islam,male,Bangladesh,4,1,7,13,7,0,0,0,0,0,7.0,53.85,4,216,5,195,5.42,39.0,2,0
1987,0cc343b0,NB Mahwire,male,Zimbabwe,10,8,40,106,10,1,2,0,0,0,5.71,37.74,9,358,7,295,4.94,42.14,2,0
1988,a830c083,ND McKenzie,male,South Africa,7,7,182,254,63,1,16,0,2,0,30.33,71.65,0,0,0,0,0.0,0.0,0,0
1989,59ddd811,NE Bonner,male,West Indies,6,6,85,135,31,1,6,0,0,0,17.0,62.96,3,65,1,55,5.08,55.0,1,0
1990,b878fc9a,Nestor Dhamba,male,Oman,8,5,23,52,10,2,1,0,0,0,7.67,44.23,8,306,11,208,4.08,18.91,3,0
1991,97f437ed,NF Kelly,male,New Zealand,8,8,265,350,83,0,33,5,3,0,33.12,75.71,0,0,0,0,0.0,0.0,0,0
1992,ef5cbaf6,NFI McCallum,male,Scotland,10,10,233,350,121,2,22,5,0,1,29.12,66.57,0,0,0,0,0.0,0.0,0,0
1993,c5326dd0,NG Jones,male,Ireland,4,2,7,10,5,0,0,0,0,0,3.5,70.0,4,156,4,79,3.04,19.75,2,0
1994,05b1aef8,NG Smith,male,New Zealand,21,15,115,171,21,4,7,0,0,0,10.45,67.25,21,817,24,859,6.31,35.79,4,0
1995,127bc5ca,NGRP Jayasuriya,male,Sri Lanka,2,2,11,13,11,1,1,0,0,0,11.0,84.62,2,96,0,95,5.94,0.0,0,0
1996,424a7994,Nilansh Keswani,male,United Arab Emirates,2,2,18,34,18,0,1,0,0,0,9.0,52.94,2,54,1,57,6.33,57.0,1,0
1997,aad0c365,Nithish Kumar Reddy,male,India,4,4,100,99,53,1,3,5,1,0,33.33,101.01,4,91,0,106,6.99,0.0,0,0
1998,e3eb9e46,Nizakat Khan,male,Hong Kong,15,15,508,612,93,0,56,12,2,0,33.87,83.01,5,108,3,89,4.94,29.67,1,0
1999,99639abf,NJ Astle,male,New Zealand,43,43,1571,2005,145,6,163,19,9,4,42.46,78.35,21,401,6,340,5.09,56.67,3,0
2000,84826f48,NJ O'Brien,male,Ireland,63,63,1692,2344,109,6,140,25,12,1,29.68,72.18,0,0,0,0,0.0,0.0,0,0
2001,c6e10e5c,NK Patel,male,United States of America,38,32,477,685,52,6,34,8,1,0,18.35,69.64,36,1531,39,1191,4.67,30.54,4,0
2002,737e595d,NK Yadav,male,Nepal,10,7,24,53,10,2,1,0,0,0,4.8,45.28,10,367,12,340,5.56,28.33,3,0
2003,5673a3fc,NL McCullum,male,New Zealand,82,62,1070,1214,65,11,69,33,4,0,20.98,88.14,81,3536,63,2956,5.02,46.92,3,0
2004,0f12f9df,NLTC Perera,male,Sri Lanka,157,128,2233,1974,140,14,168,83,10,1,19.59,113.12,152,5666,164,5563,5.89,33.92,6,3
2005,7805af0f,NM Carter,male,Scotland,1,1,0,6,0,0,0,0,0,0,0.0,0.0,1,60,1,56,5.6,56.0,1,0
2006,56ab442f,NM Coulter-Nile,male,Australia,31,20,252,262,92,5,20,6,1,0,16.8,96.18,31,1630,52,1519,5.59,29.21,4,0
2007,8ea6e670,NM Hauritz,male,Australia,49,27,295,308,53,13,20,6,1,0,21.07,95.78,48,2364,53,1866,4.74,35.21,4,0
2008,96a6a7ad,NM Lyon,male,Australia,29,13,77,83,30,9,7,2,0,0,19.25,92.77,29,1626,29,1334,4.92,46.0,4,0
2009,c07a1f41,NM Odhiambo,male,Kenya,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,60,2,38,3.8,19.0,2,0
2010,753b5a2d,NN Odhiambo,male,Kenya,22,18,189,286,44,2,19,1,0,0,11.81,66.08,22,882,21,877,5.97,41.76,3,0
2011,ea3ffd1b,NO Miller,male,West Indies,39,26,279,355,51,12,23,4,1,0,19.93,78.59,38,1703,32,1394,4.91,43.56,4,0
2012,f7d267f7,NP Kenjige,male,United States of America,62,42,440,635,43,16,30,5,0,0,16.92,69.29,61,2933,61,2053,4.2,33.66,5,1
2013,6b75c2b1,NR Kirton,male,Canada,29,28,693,909,73,4,48,16,6,0,28.88,76.24,8,162,4,136,5.04,34.0,2,0
2014,b3bad3f2,NR Kumar,male,Canada,11,11,177,292,38,1,15,0,0,0,17.7,60.62,2,66,2,63,5.73,31.5,2,0
2015,f427e63e,NRJ Croes,male,Netherlands,23,23,538,703,70,3,46,2,2,0,26.9,76.53,0,0,0,0,0.0,0.0,0,0
2016,cbabd6ad,NS Dhaliwal,male,Canada,17,17,456,797,87,0,41,9,4,0,26.82,57.21,1,6,0,20,20.0,0.0,0,0
2017,e343abe9,NS Poonia,male,Scotland,6,6,12,40,8,0,0,0,0,0,2.0,30.0,0,0,0,0,0.0,0.0,0,0
2018,a354c917,NT Broom,male,New Zealand,37,37,919,1142,109,3,78,10,5,1,27.03,80.47,0,0,0,0,0.0,0.0,0,0
2019,9eb1455b,NT Ellis,male,Australia,21,17,130,159,18,5,8,6,0,0,10.83,81.76,21,1035,27,907,5.26,33.59,4,0
2020,943ca0cd,NT Nyamhuri,male,Zimbabwe,3,1,33,51,33,0,5,0,0,0,33.0,64.71,3,96,2,77,4.81,38.5,2,0
2021,d69c9b12,NT Pascal,male,West Indies,1,1,0,1,0,0,0,0,0,0,0.0,0.0,1,24,0,29,7.25,0.0,0,0
2022,d365d463,Nurul Hasan,male,Bangladesh,11,11,282,303,45,5,26,6,0,0,47.0,93.07,0,0,0,0,0.0,0.0,0,0
2023,d2f3829d,NV Knight,male,England,13,13,390,522,88,0,31,2,3,0,30.0,74.71,0,0,0,0,0.0,0.0,0,0
2024,890946a0,NV Ojha,male,India,1,1,1,7,1,0,0,0,0,0,1.0,14.29,0,0,0,0,0.0,0.0,0,0
2025,4c61a0f9,NW Bracken,male,Australia,100,31,174,262,21,15,11,3,0,0,10.88,66.41,100,5009,154,3706,4.44,24.06,5,2
2026,63249474,O Davidson,male,Scotland,9,4,34,64,14,1,1,1,0,0,11.33,53.12,9,396,7,322,4.88,46.0,2,0
2027,b57e43e2,O Jones,male,Scotland,2,1,2,6,2,0,0,0,0,0,2.0,33.33,2,66,0,56,5.09,0.0,0,0
2028,c6097d68,O Thomas,male,West Indies,23,14,22,73,7,9,2,0,0,0,4.4,30.14,23,878,30,991,6.77,33.03,5,1
2029,7bf96684,OA Shah,male,England,53,52,1579,1913,107,4,124,26,10,1,32.9,82.54,10,193,7,184,5.72,26.29,3,0
2030,8692a3f1,OAC Banks,male,West Indies,2,2,45,58,33,0,0,2,0,0,22.5,77.59,2,108,4,68,3.78,17.0,2,0
2031,529eb9e0,OC McCoy,male,West Indies,2,1,0,1,0,1,0,0,0,0,0.0,0.0,2,84,4,109,7.79,27.25,2,0
2032,6b9eb501,OEG Baartman,male,South Africa,6,5,16,37,10,4,0,0,0,0,16.0,43.24,6,252,8,221,5.26,27.62,2,0
2033,23cca426,OF Smith,male,West Indies,9,8,199,118,46,1,14,15,0,0,28.43,168.64,9,283,10,261,5.53,26.1,2,0
2034,9c8448ba,OJ Peake,male,Australia,4,4,72,93,31,0,5,3,0,0,18.0,77.42,0,0,0,0,0.0,0.0,0,0
2035,f71de062,OL Pitcher,male,Bermuda,3,3,28,79,22,0,2,0,0,0,9.33,35.44,0,0,0,0,0.0,0.0,0,0
2036,edfe226f,Omid Shafi Rahman,male,United Arab Emirates,2,2,1,7,1,1,0,0,0,0,1.0,14.29,2,78,0,104,8.0,0.0,0,0
2037,9a137157,OO Bascome,male,Bermuda,1,1,17,45,17,0,2,0,0,0,17.0,37.78,0,0,0,0,0.0,0.0,0,0
2038,3f659464,OP Stone,male,England,9,6,24,35,9,3,2,0,0,0,8.0,68.57,9,394,9,399,6.08,44.33,4,0
2039,b7d1eadd,P Jayawickrama,male,Sri Lanka,5,3,7,12,4,2,1,0,0,0,7.0,58.33,5,198,5,177,5.36,35.4,3,0
2040,12c3ba4d,P Khadka,male,Nepal,8,8,252,307,115,1,33,3,0,1,36.0,82.08,7,276,4,193,4.2,48.25,2,0
2041,e938e1bc,P Kumar,male,India,67,33,292,328,54,12,25,7,1,0,13.9,89.02,67,3242,77,2774,5.13,36.03,4,0
2042,1b6fef02,P Mustard,male,England,9,9,219,237,83,0,25,5,1,0,24.33,92.41,0,0,0,0,0.0,0.0,0,0
2043,8ee36b18,P Nissanka,male,Sri Lanka,67,67,2311,2710,137,3,295,25,17,5,36.11,85.28,0,0,0,0,0.0,0.0,0,0
2044,c1fdfb46,P Rathnayake,male,Sri Lanka,5,5,218,237,121,0,17,3,0,1,43.6,91.98,1,6,0,12,12.0,0.0,0,0
2045,82294960,P Sarraf,male,Nepal,12,10,72,115,15,1,6,2,0,0,8.0,62.61,10,322,6,251,4.68,41.83,2,0
2046,7ec9711d,P Subrayen,male,South Africa,2,2,18,18,17,0,1,1,0,0,9.0,100.0,2,120,1,119,5.95,119.0,1,0
2047,9de271ef,P Utseya,male,Zimbabwe,117,97,1114,1880,68,38,76,11,3,0,18.88,59.26,115,6133,91,4773,4.67,52.45,5,1
2048,7a98bc7a,PA Browne,male,West Indies,5,5,134,177,49,1,7,6,0,0,33.5,75.71,0,0,0,0,0.0,0.0,0,0
2049,34ff9e07,PA de Silva,male,Sri Lanka,13,13,390,469,92,0,34,7,3,0,30.0,83.16,13,565,14,473,5.02,33.79,4,0
2050,fccf5309,PA Desai,male,Canada,4,1,2,12,2,1,0,0,0,0,0.0,16.67,4,180,6,115,3.83,19.17,3,0
2051,27d1cc51,PA Hitchcock,male,New Zealand,7,5,32,49,11,2,3,1,0,0,10.67,65.31,7,282,5,254,5.4,50.8,3,0
2052,03252e44,PA Jaques,male,Australia,5,5,123,161,94,0,16,1,1,0,24.6,76.4,0,0,0,0,0.0,0.0,0,0
2053,f14c62e4,PA Nixon,male,England,18,18,297,346,49,4,21,7,0,0,21.21,85.84,0,0,0,0,0.0,0.0,0,0
2054,b5da6c24,PA Patel,male,India,29,29,693,865,95,3,75,7,4,0,26.65,80.12,0,0,0,0,0.0,0.0,0,0
2055,4557dc54,PA van Meekeren,male,Netherlands,34,23,111,155,21,7,8,3,0,0,6.94,71.61,34,1708,59,1535,5.39,26.02,5,1
2056,79aad751,PADLR Sandakan,male,Sri Lanka,30,19,64,140,16,7,4,0,0,0,5.33,45.71,30,1488,27,1544,6.23,57.19,4,0
2057,e32d22f6,Pankaj Singh,male,India,1,1,3,3,3,1,0,0,0,0,0.0,100.0,1,42,0,45,6.43,0.0,0,0
2058,d2e67105,Pargat Singh,male,Canada,31,31,1034,1384,102,1,117,16,7,1,34.47,74.71,7,185,6,156,5.06,26.0,2,0
2059,5f75a7c5,PARP Perera,male,Sri Lanka,2,2,33,58,33,0,2,0,0,0,16.5,56.9,0,0,0,0,0.0,0.0,0,0
2060,e6b3c3cc,Parveen Kumar,male,Canada,6,4,41,47,23,1,5,0,0,0,13.67,87.23,6,303,4,202,4.0,50.5,2,0
2061,489aaf0a,Parvez Hossain Emon,male,Bangladesh,3,3,108,127,67,0,13,3,1,0,36.0,85.04,0,0,0,0,0.0,0.0,0,0
2062,9170ff49,Parvez Rasool,male,India,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,60,2,60,6.0,30.0,2,0
2063,6c882e9a,PBB Rajapaksa,male,Sri Lanka,5,5,89,85,65,0,14,2,1,0,17.8,104.71,0,0,0,0,0.0,0.0,0,0
2064,5500c675,PC Connell,male,Ireland,4,2,6,23,6,0,1,0,0,0,3.0,26.09,4,180,7,193,6.43,27.57,3,0
2065,b40ee8a8,PC de Silva,male,Sri Lanka,6,6,77,96,44,1,9,0,0,0,15.4,80.21,6,258,3,227,5.28,75.67,1,0
2066,20ab5aad,PD Blignaut,male,Namibia,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,24,1,28,7.0,28.0,1,0
2067,a386e91b,PD Collingwood,male,England,153,145,4148,5378,120,29,300,60,23,3,35.76,77.13,120,4234,86,3425,4.85,39.83,4,0
2068,8ec9db50,PD Macchi,male,Oman,4,4,23,47,12,0,3,0,0,0,5.75,48.94,0,0,0,0,0.0,0.0,0,0
2069,024fe464,PD McGlashan,male,New Zealand,2,2,63,51,56,1,6,1,1,0,63.0,123.53,0,0,0,0,0.0,0.0,0,0
2070,3d284ca3,PD Salt,male,England,30,30,976,847,122,0,133,20,5,1,32.53,115.23,0,0,0,0,0.0,0.0,0,0
2071,f6b5d11a,PDRL Perera,male,Sri Lanka,13,4,5,9,4,2,0,0,0,0,2.5,55.56,13,540,11,490,5.44,44.55,3,0
2072,10a2a1ff,PG Fulton,male,New Zealand,43,43,1216,1676,83,5,104,18,8,0,32.0,72.55,0,0,0,0,0.0,0.0,0,0
2073,d7d744e5,PG Gillespie,male,Ireland,2,2,2,11,2,0,0,0,0,0,1.0,18.18,0,0,0,0,0.0,0.0,0,0
2074,08548b13,PHKD Mendis,male,Sri Lanka,28,27,539,674,64,6,41,14,3,0,25.67,79.97,15,300,6,326,6.52,54.33,3,0
2075,ef6aea67,PHT Kaushal,male,Sri Lanka,1,1,0,1,0,0,0,0,0,0,0.0,0.0,1,36,0,25,4.17,0.0,0,0
2076,ded9240e,PJ Cummins,male,Australia,88,57,525,634,37,20,42,12,0,0,14.19,82.81,88,4585,140,4029,5.27,28.78,5,1
2077,56c205b7,PJ Forrest,male,Australia,14,14,368,561,104,0,34,4,3,1,26.29,65.6,0,0,0,0,0.0,0.0,0,0
2078,004c9e85,PJ Hughes,male,Australia,24,24,826,1098,138,1,91,5,4,2,35.91,75.23,0,0,0,0,0.0,0.0,0,0
2079,5bd3bb5d,PJ Ingram,male,New Zealand,7,7,193,237,69,0,30,0,1,0,27.57,81.43,0,0,0,0,0.0,0.0,0,0
2080,a1d3540a,PJ Moor,male,Zimbabwe,32,32,520,763,50,2,29,20,1,0,17.33,68.15,0,0,0,0,0.0,0.0,0,0
2081,27cc4361,PJ Ongondo,male,Kenya,32,26,150,247,20,7,9,4,0,0,7.89,60.73,32,1260,34,977,4.65,28.74,5,1
2082,7157a72f,PJC Hoffmann,male,Scotland,5,3,30,23,18,1,4,1,0,0,15.0,130.43,5,192,1,175,5.47,175.0,1,0
2083,94edecfe,PJK Mooney,male,Ireland,2,2,11,8,11,1,1,0,0,0,11.0,137.5,2,51,0,57,6.71,0.0,0,0
2084,8c2aa0f9,PKD Chase,male,Ireland,13,8,22,31,14,2,1,1,0,0,3.67,70.97,13,629,19,764,7.29,40.21,3,0
2085,fd093ca9,PL Harris,male,South Africa,3,0,0,0,0,0,0,0,0,0,0.0,0.0,3,180,3,83,2.77,27.67,2,0
2086,a56f4b65,PL Mommsen,male,Scotland,19,19,601,774,111,4,49,3,4,1,40.07,77.65,0,0,0,0,0.0,0.0,0,0
2087,08bae9d5,PLS Gamage,male,Sri Lanka,9,5,4,27,3,3,0,0,0,0,2.0,14.81,9,402,9,392,5.85,43.56,4,0
2088,3ee0050f,PM Liyanagamage,male,Sri Lanka,10,9,53,120,15,2,6,0,0,0,7.57,44.17,10,376,8,446,7.12,55.75,3,0
2089,b529630e,PM Pushpakumara,male,Sri Lanka,2,2,11,26,8,0,0,1,0,0,5.5,42.31,2,114,1,105,5.53,105.0,1,0
2090,abbdca1a,PM Seelaar,male,Netherlands,27,20,218,364,43,1,20,3,0,0,11.47,59.89,27,1271,26,1012,4.78,38.92,4,0
2091,bd93fea4,PM Siddle,male,Australia,19,6,31,30,10,3,2,0,0,0,10.33,103.33,19,901,17,743,4.95,43.71,3,0
2092,98ae73b1,PP Chawla,male,India,25,12,38,57,13,5,3,0,0,0,5.43,66.67,25,1312,32,1117,5.11,34.91,4,0
2093,6c6591ab,PP Ojha,male,India,18,9,46,112,16,7,3,0,0,0,23.0,41.07,17,876,21,652,4.47,31.05,4,0
2094,8b3e9c7c,PP Shaw,male,India,6,6,189,166,49,0,32,2,0,0,31.5,113.86,0,0,0,0,0.0,0.0,0,0
2095,ae1bd901,PR Adams,male,South Africa,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,60,1,30,3.0,30.0,1,0
2096,cf494ffe,PR Stirling,male,Ireland,110,110,3548,4038,162,2,404,86,16,8,32.85,87.87,45,1458,22,1214,5.0,55.18,2,0
2097,c1077ba3,Pratis GC,male,Nepal,2,1,11,6,11,1,1,0,0,0,0.0,183.33,2,90,1,53,3.53,53.0,1,0
2098,80b2fb19,Prince Yadav,male,India,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,60,1,79,7.9,79.0,1,0
2099,a300e810,PRP Boissevain,male,Netherlands,3,3,33,55,15,0,2,0,0,0,11.0,60.0,3,129,1,192,8.93,192.0,1,0
2100,c2f12310,PS Athavale,male,Oman,7,7,103,169,34,0,14,0,0,0,14.71,60.95,0,0,0,0,0.0,0.0,0,0
2101,c4d740b3,PS Masvaure,male,Zimbabwe,2,2,40,59,39,0,2,0,0,0,20.0,67.8,1,18,0,19,6.33,0.0,0,0
2102,ada15e88,PSP Handscomb,male,Australia,20,20,632,648,117,1,47,6,4,1,33.26,97.53,0,0,0,0,0.0,0.0,0,0
2103,f1cb042f,PT Collins,male,West Indies,8,5,3,10,1,3,0,0,0,0,1.5,30.0,8,420,11,347,4.96,31.55,5,1
2104,327b58d3,PVD Chameera,male,Sri Lanka,54,36,292,487,29,12,22,3,0,0,12.17,59.96,53,2293,60,2116,5.54,35.27,5,1
2105,91052c96,PW Borren,male,Netherlands,18,17,413,456,84,3,42,8,3,0,29.5,90.57,14,486,5,436,5.38,87.2,1,0
2106,27410b17,PW Gunaratne,male,Sri Lanka,7,1,15,15,15,1,3,0,0,0,0.0,100.0,7,279,6,284,6.11,47.33,2,0
2107,c96f6ac5,PWA Mulder,male,South Africa,26,21,272,301,64,5,27,3,1,0,17.0,90.37,25,830,24,874,6.32,36.42,3,0
2108,a97c8ec2,PWH de Silva,male,Sri Lanka,63,54,1031,963,80,8,87,33,4,0,22.41,107.06,62,2944,98,2526,5.15,25.78,7,4
2109,372455c4,Q de Kock,male,South Africa,159,159,7014,7227,178,8,791,131,31,23,46.45,97.05,0,0,0,0,0.0,0.0,0,0
2110,9ac1dc9f,Qadeer Ahmed,male,United Arab Emirates,8,3,2,11,2,3,0,0,0,0,0.0,18.18,8,354,5,326,5.53,65.2,1,0
2111,6d8356ee,Qaiser Ali,male,Canada,5,5,38,95,15,0,4,0,0,0,7.6,40.0,2,84,1,54,3.86,54.0,1,0
2112,04d6d2e6,R Appidi,male,United States of America,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,54,1,75,8.33,75.0,1,0
2113,495d42a5,R Ashwin,male,India,114,61,707,812,65,18,60,7,1,0,16.44,87.07,113,6244,153,5154,4.95,33.69,4,0
2114,a71d0f89,R Chopra,male,United Arab Emirates,19,19,581,726,127,2,55,11,2,2,34.18,80.03,1,6,1,6,6.0,6.0,1,0
2115,8728a058,R Clarke,male,England,13,9,91,168,39,0,6,0,0,0,10.11,54.17,12,404,9,349,5.18,38.78,2,0
2116,8399a7af,R Dhakal,male,Nepal,3,2,5,6,4,1,0,0,0,0,5.0,83.33,3,144,3,153,6.38,51.0,2,0
2117,26a85969,R Dhawan,male,India,3,2,12,13,9,1,1,0,0,0,12.0,92.31,3,150,1,160,6.4,160.0,1,0
2118,0184dc35,R Dravid,male,India,118,118,3723,5080,103,20,348,17,34,1,37.99,73.29,0,0,0,0,0.0,0.0,0,0
2119,9b6ad88a,R Gunasekera,male,Canada,13,13,255,441,72,0,19,4,3,0,19.62,57.82,0,0,0,0,0.0,0.0,0,0
2120,c70448aa,R Hekure,male,Papua New Guinea,23,22,328,425,58,2,26,6,1,0,16.4,77.18,22,917,26,689,4.51,26.5,5,1
2121,ff1ec94d,R Klein,male,Netherlands,14,10,38,83,8,1,1,0,0,0,4.22,45.78,13,603,11,494,4.92,44.91,2,0
2122,c654af19,R McLaren,male,South Africa,51,41,485,680,71,15,42,6,1,0,18.65,71.32,50,2349,77,2053,5.24,26.66,4,0
2123,f4d6a5b0,R Murray,male,Zimbabwe,5,5,108,178,47,1,6,2,0,0,27.0,60.67,0,0,0,0,0.0,0.0,0,0
2124,5fef85ee,R Mutumbami,male,Zimbabwe,23,23,319,438,67,2,36,5,1,0,15.19,72.83,0,0,0,0,0.0,0.0,0,0
2125,6e3f5a5c,R Ngarava,male,Zimbabwe,47,30,271,322,48,13,28,8,0,0,15.94,84.16,47,2216,67,1980,5.36,29.55,5,1
2126,04a418e8,R Parag,male,India,1,1,15,13,15,0,2,0,0,0,15.0,115.38,1,54,3,54,6.0,18.0,3,0
2127,650d5e49,R Powell,male,West Indies,45,45,915,1018,101,3,60,40,2,1,21.79,89.88,13,254,3,261,6.17,87.0,1,0
2128,d68e7f48,R Rampaul,male,West Indies,76,35,338,438,86,7,31,13,1,0,12.07,77.17,76,3561,103,3040,5.12,29.51,5,2
2129,ba5e1069,R Ravindra,male,New Zealand,37,34,1392,1281,123,1,154,33,6,5,42.18,108.67,23,949,20,917,5.8,45.85,4,0
2130,5d9a1a73,R Sharma,male,India,4,1,1,2,1,0,0,0,0,0,1.0,50.0,4,206,6,177,5.16,29.5,3,0
2131,c5aef772,R Shepherd,male,West Indies,39,29,449,426,50,4,40,17,1,0,17.96,105.4,37,1454,31,1329,5.48,42.87,3,0
2132,543b4a1f,R Telemachus,male,South Africa,4,3,41,19,29,0,2,3,0,0,13.67,215.79,4,216,7,213,5.92,30.43,3,0
2133,ff6a7ab5,R Trumpelmann,male,Namibia,53,41,509,633,55,8,34,21,2,0,15.42,80.41,51,2496,74,1950,4.69,26.35,5,1
2134,8a58f203,R Ugarkar,male,United States of America,6,2,1,6,1,1,0,0,0,0,1.0,16.67,6,262,12,252,5.77,21.0,5,1
2135,41eb4a4f,R Vinay Kumar,male,India,31,12,86,146,27,3,5,2,0,0,9.56,58.9,31,1436,38,1423,5.95,37.45,4,0
2136,d32a4a41,R Walters,male,Namibia,2,2,0,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
2137,9c821d2e,RA Herman,male,South Africa,1,1,1,2,1,0,0,0,0,0,1.0,50.0,0,0,0,0,0.0,0.0,0,0
2138,fe93fd9d,RA Jadeja,male,India,203,137,2880,3357,87,48,209,55,13,0,32.36,85.79,199,10236,225,8364,4.9,37.17,5,2
2139,0a4735b4,RA Jones,male,New Zealand,3,3,96,181,63,0,7,1,1,0,32.0,53.04,0,0,0,0,0.0,0.0,0,0
2140,6d816d13,RA Mariu,male,New Zealand,2,2,76,85,58,0,9,2,1,0,38.0,89.41,0,0,0,0,0.0,0.0,0,0
2141,d7725664,RA Reifer,male,West Indies,6,5,51,101,27,0,1,0,0,0,10.2,50.5,5,161,6,149,5.55,24.83,2,0
2142,a63775d6,Rahat Ali,male,Pakistan,14,5,8,37,6,2,0,0,0,0,2.67,21.62,14,679,18,658,5.81,36.56,3,0
2143,acc321aa,Rajin Saleh,male,Bangladesh,26,26,515,1010,82,0,41,1,2,0,19.81,50.99,11,279,8,248,5.33,31.0,4,0
2144,e045c165,Rameez Shahzad,male,United Arab Emirates,25,25,848,1082,121,3,75,17,4,2,38.55,78.37,2,30,0,33,6.6,0.0,0,0
2145,6cc006ef,RAP Nissanka,male,Sri Lanka,9,6,31,80,11,3,2,0,0,0,10.33,38.75,9,379,11,289,4.58,26.27,4,0
2146,17efdeb8,Raqibul Hasan,male,Bangladesh,48,48,1177,1852,89,5,89,8,7,0,27.37,63.55,0,0,0,0,0.0,0.0,0,0
2147,2f28dc94,RAS Lakmal,male,Sri Lanka,82,45,229,390,26,19,16,3,0,0,8.81,58.72,81,3743,105,3443,5.52,32.79,4,0
2148,d32782ae,Rashid Latif,male,Pakistan,17,17,335,400,38,2,22,6,0,0,22.33,83.75,0,0,0,0,0.0,0.0,0,0
2149,d797ecfe,Rashid Zia,male,United States of America,2,2,9,57,8,0,2,0,0,0,4.5,15.79,2,59,0,69,7.02,0.0,0,0
2150,df064e1a,Ravi Bishnoi,male,India,1,1,4,1,4,1,1,0,0,0,0.0,400.0,1,48,1,69,8.62,69.0,1,0
2151,f80682f8,Ravinderpal Singh,male,Canada,5,5,77,102,34,0,5,3,0,0,15.4,75.49,0,0,0,0,0.0,0.0,0,0
2152,4f7279a4,Raza Hasan,male,Pakistan,1,1,0,2,0,0,0,0,0,0,0.0,0.0,1,60,1,68,6.8,68.0,1,0
2153,d146924b,Raza-ur-Rehman,male,Canada,5,4,174,210,88,0,24,0,2,0,43.5,82.86,4,110,1,114,6.22,114.0,1,0
2154,f011dfa3,RC Irani,male,England,10,10,118,197,39,2,7,0,0,0,14.75,59.9,10,473,8,356,4.52,44.5,3,0
2155,e21bc7f3,RD Berrington,male,Scotland,100,97,2972,3840,127,14,218,76,13,7,35.81,77.4,35,745,14,645,5.19,46.07,2,0
2156,2ed569a0,RD Chahar,male,India,1,1,13,25,13,0,0,0,0,0,13.0,52.0,1,60,3,54,5.4,18.0,3,0
