match_id,team_id,team_name,gender,runs,wickets,total_balls,fours,sixes,extras,run_rate
1144986,1,Australia,male,152,10,229,16,1,9,3.98
1144986,9,South Africa,male,153,4,176,17,0,12,5.22
1144987,1,Australia,male,231,10,291,20,2,11,4.76
1144987,9,South Africa,male,224,9,300,15,3,12,4.48
1144988,9,South Africa,male,320,5,300,31,9,10,6.4
1144988,1,Australia,male,280,9,300,19,9,10,5.6
1144997,1,Australia,male,288,5,300,24,4,14,5.76
1144997,7,India,male,254,9,300,17,7,14,5.08
1144998,1,Australia,male,298,9,300,27,5,10,5.96
1144998,7,India,male,299,4,296,16,6,16,6.06
1144999,1,Australia,male,230,10,292,18,0,10,4.73
1144999,7,India,male,234,3,296,17,0,8,4.74
1145892,19,New Zealand,female,418,10,299,50,9,32,8.39
1145892,24,Ireland,female,112,10,213,12,0,17,3.15
1146720,8,Bangladesh,male,279,4,300,20,5,15,5.58
1146720,13,West Indies,male,231,9,300,14,7,11,4.62
1146721,13,West Indies,male,271,10,297,16,10,9,5.47
1146721,8,Bangladesh,male,268,6,300,19,5,12,5.36
1146722,8,Bangladesh,male,301,6,300,23,7,13,6.02
1146722,13,West Indies,male,283,6,300,19,9,11,5.66
1152841,2,Pakistan,male,80,2,114,10,0,5,4.21
1152842,10,England,male,373,3,300,27,13,14,7.46
1152842,2,Pakistan,male,361,7,300,20,9,16,7.22
1152843,2,Pakistan,male,358,9,300,36,7,10,7.16
1152843,10,England,male,359,4,269,34,16,12,8.01
1152844,2,Pakistan,male,340,7,300,29,8,11,6.8
1152844,10,England,male,341,7,297,31,7,17,6.89
1152845,10,England,male,351,9,300,34,9,13,7.02
1152845,2,Pakistan,male,297,10,281,29,5,6,6.34
1153243,8,Bangladesh,male,261,10,297,19,6,12,5.27
1153243,11,Sri Lanka,male,124,10,212,8,4,1,3.51
1153244,5,Hong Kong,male,116,10,223,10,1,4,3.12
1153244,2,Pakistan,male,120,2,142,9,3,4,5.07
1153246,7,India,male,285,7,300,25,5,5,5.7
1153246,5,Hong Kong,male,259,8,300,19,6,13,5.18
1153247,2,Pakistan,male,162,10,259,10,2,7,3.75
1153247,7,India,male,164,2,174,17,5,4,5.66
1153249,8,Bangladesh,male,173,10,295,11,4,3,3.52
1153249,7,India,male,174,3,218,13,4,4,4.79
1153251,2,Pakistan,male,237,7,300,11,5,8,4.74
1153251,7,India,male,238,1,237,24,6,1,6.03
1153254,8,Bangladesh,male,239,10,293,17,1,9,4.89
1153254,2,Pakistan,male,202,9,300,10,2,9,4.04
1153255,8,Bangladesh,male,222,10,291,17,4,7,4.58
1153255,7,India,male,223,7,300,13,6,13,4.46
1153314,13,West Indies,male,195,9,300,10,3,5,3.9
1153314,8,Bangladesh,male,196,5,211,17,2,21,5.57
1153315,8,Bangladesh,male,255,7,300,20,2,18,5.1
1153315,13,West Indies,male,256,6,298,15,6,12,5.15
1153316,13,West Indies,male,198,9,300,14,2,16,3.96
1153316,8,Bangladesh,male,202,2,231,21,6,2,5.25
1153635,8,Bangladesh,male,271,8,300,18,10,17,5.42
1153635,6,Zimbabwe,male,243,9,300,18,7,14,4.86
1153636,6,Zimbabwe,male,246,7,300,19,4,9,4.92
1153636,8,Bangladesh,male,250,3,265,23,3,13,5.66
1153637,6,Zimbabwe,male,286,5,300,20,7,11,5.72
1153637,8,Bangladesh,male,288,3,253,21,9,21,6.83
1153691,3,New Zealand,male,157,10,228,17,2,2,4.13
1153691,7,India,male,156,2,209,12,0,12,4.48
1153692,7,India,male,324,4,300,34,6,11,6.48
1153692,3,New Zealand,male,234,10,242,20,8,2,5.8
1153693,3,New Zealand,male,243,10,295,18,3,11,4.94
1153693,7,India,male,245,3,258,25,5,17,5.7
1153694,7,India,male,92,10,185,11,1,7,2.98
1153694,3,New Zealand,male,93,2,88,10,5,1,6.34
1153695,7,India,male,252,10,299,19,9,15,5.06
1153695,3,New Zealand,male,217,10,265,17,5,3,4.91
1153840,3,New Zealand,male,371,7,300,27,14,11,7.42
1153840,11,Sri Lanka,male,326,10,294,27,7,23,6.65
1153841,3,New Zealand,male,319,7,300,26,7,9,6.38
1153841,11,Sri Lanka,male,298,10,278,23,13,19,6.43
1153842,3,New Zealand,male,364,4,300,32,9,13,7.28
1153842,11,Sri Lanka,male,249,10,250,21,7,10,5.98
1153844,8,Bangladesh,male,232,10,293,21,2,27,4.75
1153844,3,New Zealand,male,233,2,267,20,4,7,5.24
1153845,8,Bangladesh,male,226,10,298,22,2,23,4.55
1153845,3,New Zealand,male,229,2,217,22,4,11,6.33
1153846,3,New Zealand,male,330,6,300,26,9,11,6.6
1153846,8,Bangladesh,male,242,10,284,27,3,20,5.11
1153855,19,New Zealand,female,192,10,292,13,1,5,3.95
1153855,23,India,female,193,1,198,18,3,7,5.85
1153856,19,New Zealand,female,161,10,266,15,0,8,3.63
1153856,23,India,female,166,2,213,18,3,5,4.68
1153857,23,India,female,149,10,264,11,0,14,3.39
1153857,19,New Zealand,female,153,2,176,18,4,3,5.22
1154649,22,United Arab Emirates,male,254,9,300,26,3,13,5.08
1154649,26,Nepal,male,176,10,293,11,2,10,3.6
1156212,16,South Africa,female,201,9,300,13,0,15,4.02
1156212,25,West Indies,female,161,10,276,12,0,16,3.5
1156214,25,West Indies,female,292,5,300,27,3,35,5.84
1156214,16,South Africa,female,177,10,255,18,0,20,4.16
1157378,3,New Zealand,male,266,9,300,18,4,6,5.32
1157378,2,Pakistan,male,219,10,284,14,2,17,4.63
1157379,3,New Zealand,male,209,9,300,9,3,16,4.18
1157379,2,Pakistan,male,212,4,243,22,0,10,5.23
1157380,2,Pakistan,male,279,8,300,19,4,8,5.58
1157380,3,New Zealand,male,35,1,41,3,0,2,5.12
1157706,18,Sri Lanka,female,98,10,211,6,0,10,2.79
1157706,23,India,female,100,1,119,13,2,3,5.04
1157707,23,India,female,219,10,300,22,2,10,4.38
1157707,18,Sri Lanka,female,212,10,289,19,4,16,4.4
1157708,23,India,female,253,5,300,26,2,9,5.06
1157708,18,Sri Lanka,female,257,7,299,25,7,8,5.16
1157754,13,West Indies,male,322,8,300,30,9,14,6.44
1157754,7,India,male,326,2,253,38,11,8,7.73
1157755,7,India,male,321,6,300,28,6,8,6.42
1157755,13,West Indies,male,321,7,300,27,11,6,6.42
1157756,13,West Indies,male,283,9,300,21,12,10,5.66
1157756,7,India,male,240,10,286,24,2,6,5.03
1157757,7,India,male,377,5,300,40,10,15,7.54
1157757,13,West Indies,male,153,10,218,11,5,6,4.21
1157758,13,West Indies,male,104,10,191,9,1,8,3.27
1157758,7,India,male,105,1,89,12,4,3,7.08
1158066,13,West Indies,male,360,8,300,21,23,18,7.2
1158066,10,England,male,364,4,292,37,6,16,7.48
1158067,13,West Indies,male,289,6,300,13,11,25,5.78
1158067,10,England,male,263,10,286,23,7,12,5.52
1158069,10,England,male,418,6,300,34,24,11,8.36
1158069,13,West Indies,male,389,10,288,30,22,18,8.1
1158070,10,England,male,113,10,169,13,0,10,4.01
1158070,13,West Indies,male,115,3,73,8,10,6,9.45
1161014,14,Ireland,male,198,10,259,14,4,18,4.59
1161014,10,England,male,199,6,252,19,1,14,4.74
1161228,20,Pakistan,female,95,10,224,10,0,9,2.54
1161228,17,Australia,female,95,5,134,11,1,2,4.25
1161229,17,Australia,female,273,7,300,34,1,6,5.46
1161229,20,Pakistan,female,123,10,241,14,0,14,3.06
1161230,17,Australia,female,324,7,300,34,7,20,6.48
1161230,20,Pakistan,female,235,7,300,31,2,27,4.7
1168016,21,England,female,318,9,300,39,4,14,6.36
1168016,25,West Indies,female,110,10,216,10,0,19,3.06
1168017,21,England,female,233,7,246,16,3,13,5.68
1168017,25,West Indies,female,87,6,168,9,0,6,3.11
1168018,21,England,female,258,4,234,24,3,6,6.62
1168018,25,West Indies,female,131,9,226,9,1,13,3.48
1168022,21,England,female,177,10,281,20,0,7,3.78
1168022,17,Australia,female,178,8,255,17,3,16,4.19
1168023,21,England,female,217,10,286,18,0,4,4.55
1168023,17,Australia,female,218,6,272,26,1,11,4.81
1168024,17,Australia,female,269,7,300,32,1,19,5.38
1168024,21,England,female,75,10,197,10,0,8,2.28
1168164,16,South Africa,female,225,7,288,11,2,8,4.69
1168164,18,Sri Lanka,female,218,9,288,19,0,21,4.54
1168165,16,South Africa,female,268,7,300,25,4,8,5.36
1168165,18,Sri Lanka,female,231,10,278,22,3,10,4.99
1168166,18,Sri Lanka,female,139,10,266,8,1,22,3.14
1168166,16,South Africa,female,141,4,230,13,0,8,3.68
1168242,1,Australia,male,236,7,300,26,2,5,4.72
1168242,7,India,male,240,4,290,28,3,6,4.97
1168243,7,India,male,250,10,290,22,1,12,5.17
1168243,1,Australia,male,242,10,297,22,2,13,4.89
1168244,1,Australia,male,313,5,300,31,7,10,6.26
1168244,7,India,male,281,10,290,30,4,15,5.81
1168245,7,India,male,358,9,300,32,9,7,7.16
1168245,1,Australia,male,359,6,287,25,10,17,7.51
1168246,1,Australia,male,272,9,300,27,4,4,5.44
1168246,7,India,male,237,10,300,17,5,15,4.74
1168508,13,West Indies,male,381,3,300,38,8,22,7.62
1168508,14,Ireland,male,185,10,208,18,2,15,5.34
1168509,13,West Indies,male,261,9,300,20,3,17,5.22
1168509,8,Bangladesh,male,264,2,270,21,5,18,5.87
1168511,14,Ireland,male,327,5,300,25,10,15,6.54
1168511,13,West Indies,male,331,5,287,32,4,11,6.92
1168512,13,West Indies,male,247,9,300,18,3,8,4.94
1168512,8,Bangladesh,male,248,5,284,19,6,8,5.24
1168513,14,Ireland,male,292,8,300,22,7,12,5.84
1168513,8,Bangladesh,male,294,4,258,31,3,20,6.84
1168514,13,West Indies,male,152,1,144,13,3,6,6.33
1168514,8,Bangladesh,male,213,5,137,17,11,5,9.33
1168517,6,Zimbabwe,male,254,9,300,29,4,10,5.08
1168517,14,Ireland,male,258,6,291,27,4,8,5.32
1168518,14,Ireland,male,242,9,300,29,0,9,4.84
1168518,6,Zimbabwe,male,237,9,300,23,2,8,4.74
1168519,6,Zimbabwe,male,190,10,281,20,1,9,4.06
1168519,14,Ireland,male,191,4,248,24,1,8,4.62
1169332,11,Sri Lanka,male,322,8,300,21,11,13,6.44
1169332,4,Scotland,male,199,10,200,19,4,8,5.97
1170454,26,Nepal,male,113,10,203,11,0,9,3.34
1170454,22,United Arab Emirates,male,116,7,193,10,1,13,3.61
1170455,26,Nepal,male,242,9,300,22,2,17,4.84
1170455,22,United Arab Emirates,male,97,10,117,12,3,6,4.97
1170456,22,United Arab Emirates,male,254,6,300,24,7,8,5.08
1170456,26,Nepal,male,255,6,268,26,3,12,5.71
1172160,23,India,female,202,10,298,21,1,11,4.07
1172160,21,England,female,136,10,246,10,0,10,3.32
1172161,21,England,female,161,10,261,20,1,16,3.7
1172161,23,India,female,162,3,247,19,1,14,3.94
1172162,23,India,female,205,8,300,21,1,19,4.1
1172162,21,England,female,208,8,293,22,1,11,4.26
1172210,25,West Indies,female,216,5,300,14,3,14,4.32
1172210,20,Pakistan,female,70,8,179,1,0,12,2.35
1172211,20,Pakistan,female,240,10,298,25,2,12,4.83
1172211,25,West Indies,female,206,10,298,22,3,6,4.15
1174238,2,Pakistan,male,280,5,300,21,7,7,5.6
1174238,1,Australia,male,281,2,294,17,6,20,5.73
1174239,2,Pakistan,male,284,7,300,28,3,6,5.68
1174239,1,Australia,male,285,2,287,20,8,14,5.96
1174240,1,Australia,male,266,6,300,23,3,7,5.32
1174240,2,Pakistan,male,186,10,268,10,2,12,4.16
1174241,1,Australia,male,277,7,300,23,4,7,5.54
1174241,2,Pakistan,male,271,8,300,19,2,6,5.42
1174242,1,Australia,male,327,7,300,29,6,22,6.54
1174242,2,Pakistan,male,307,7,300,24,4,7,6.14
1174844,27,United States of America,male,164,10,262,19,0,15,3.76
1174844,12,Papua New Guinea,male,165,5,198,18,4,3,5.0
1174845,28,Namibia,male,226,7,300,13,4,5,4.52
1174845,29,Oman,male,81,10,174,5,1,5,2.79
1176432,21,England,female,331,7,300,35,5,6,6.62
1176432,18,Sri Lanka,female,159,8,240,20,0,15,3.98
1176433,18,Sri Lanka,female,187,9,300,18,1,17,3.74
1176433,21,England,female,188,4,201,23,3,8,5.61
1176434,18,Sri Lanka,female,174,10,300,17,1,9,3.48
1176434,21,England,female,177,2,157,19,4,6,6.76
1177015,16,South Africa,female,63,10,137,10,0,5,2.76
1177015,20,Pakistan,female,66,2,88,11,0,6,4.5
1177016,20,Pakistan,female,147,10,252,19,0,8,3.5
1177016,16,South Africa,female,148,2,220,20,0,4,4.04
1177017,16,South Africa,female,265,6,300,25,4,7,5.3
